"Cuenta";"Nombre_cuenta";"Ramo";"2016-01-31";"2016-02-29";"2016-03-31";"2016-04-30";"2016-05-31";"2016-06-30";"2016-07-31";"2016-08-31";"2016-09-30";"2016-10-31";"2016-11-30";"2016-12-31";"2017-01-31";"2017-02-28";"2017-03-31";"2017-04-30";"2017-05-31";"2017-06-30";"2017-07-31";"2017-08-31";"2017-09-30";"2017-10-31";"2017-11-30";"2017-12-31";"2018-01-31"
"29000104007";"LIBERACION RES MATEMATICA BEEPS";"TOTAL";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29000104010";" LIBERACION RES PARA SINIESTROS AVISA";"TOTAL";21367413704.67;21321329071.88;21271124235.83;21249790399.13;21365294989.72;20897631160.11;20825467358.21;22580650507.64;22677381259.09;22564071259.23;35910444386;34605762942;27353586062;29679975713;33658319581;32741997490;34354938648;36710412637;39437890366;42740276443;43940016837;45159004681;46211065367;48338640137;36572891444
"29000104015";" LIBERACION RES PARA SINIESTROS NO AVIS";"TOTAL";3265385635;4732859635;8263015071;10844442845;10844442845;14531211353;21849222769;24951350307;30390557496;34579528034;58933134379;58933134379;635436869;654550644;654550644;4294474533;4294474533;4294474533;4315208603;4346762703;4347656156;5859771398;5863112746;5979009300;95949126
"29000104020";" LIBERACION RES DESVIAC DE SINIESTRAL";"TOTAL";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29000104025";" LIBERACION RESERVAS ESPECIALES";"TOTAL";0;0;0;0;0;0;0;0;0;0;6000000000;6000000000;0;0;0;0;0;0;0;0;0;0;0;0;0
"29000104026";"LIBERACION RESERVA DE RIESGO CATASTROFIC";"TOTAL";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29000104030";" CONST RESERVA MATEMAT RIESG PROFES";"TOTAL";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29000104035";" CONST RESERVA SINIESTROS AVISAD";"TOTAL";-22168221502.2;-21409813299.28;-21662678988.8;-21578101433.53;-21621684293.52;-21081117359.5;-21129012567.89;-19929188709.24;-20726683978.68;-21422591375.14;-42954870975;-43854583354;-24388856701;-27622645712;-31963377141;-35303678081;-39098323732;-44604330784;-48367710262;-48479522582;-47412907815;-53377785842;-60150145159;-67730740668;-36598276692
"29000104037";"CONSTITUCION RESERVA MAT BEEPS (RESTA)";"TOTAL";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29000104040";" CONST RESERVA SINIESTROS NO AVIS";"TOTAL";-3117595618;-4802259468;-6410699313;-11443955403;-11443955403;-14322230980;-20286143592;-25504657200;-29143279144;-31282867181;-65454195512;-64999825085;-2368078589;-2329305476;-2323134767;-3158066282;-3266183342;-3790676406;-6172065011;-6052293050;-5357614483;-8315678910;-8812615955;-9053624918;-423804159
"29000104045";" CONST RESERVA DESVIAC SINIESTRALID";"TOTAL";-50485484.95;-78979129.46;-107490922.56;-146456470.02;-176166280.02;-202903035.62;-257095679.35;-275622082.4;-296962058.03;-323838467.96;-9270639831;-11734169314;-1868562333;-4141177234;-5894536326;-7484265668;-9185948325;-11149998489;-13324812719;-15706214778;-18017343742;-20718297808;-24015581778;-27075686956;-4148119231
"29000104050";" CONST RESERVAS ESPECIALES";"TOTAL";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29000104051";"CONST RESERVA DE RIESGO CATASTROFICO";"TOTAL";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29000104999";" SUBTOTAL";"TOTAL";-703503265.48;-236863189.86;1353270082.47;-1074280062.42;-1032068141.82;-177408862.01;1002438287.97;1822532823;2901013574.38;4114302269.13;-16836127553;-21049680432;-636474692;-3758602065;-5868178009;-8909538008;-12901042218;-18540118509;-24111489023;-23150991264;-22500193047;-31392986481;-40904164779;-49542403105;-4501359512
"29000105005";"SINIESTROS LIQUIDADOS";"TOTAL";5939790540.43;15153745059.18;22746097604.3;31227361657.29;45412192312.2;53041167746.61;61619217027.54;81143824147.37;88582811738.12;94743610813.52;176134250117;206703613074;20099921088;32714965995;49355943765;62692807127;80075792898;97892083675;115196655321;135698672200;147521850147;165831494016;186324643798;203617239338;14656758139
"29000105010";"SINIESTROS DE ACEP REASEG INTERIOR";"TOTAL";455653935.77;837172152.06;1227423231.01;1692881605.99;2586159013.9;2874871895.44;3407542046.78;4826422884.33;5051464724.18;5108663663.13;5564735396;5991640500;1171756539;1538717350;2322771651;2326314256;3168137304;6024487723;6128959930;6623938082;12270917081;13868378720;14754432470;15978922665;234378165
"29000105015";"SINIESTROS DE ACEP CONT NO PROPORC";"TOTAL";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20369408;20369408;28316535;114420265;291337755;324351638;324351638;6199822
"29000105020";"SINIESTROS DE ACEP REASEG EXTERIOR";"TOTAL";5710272.43;60455981.98;970587229.43;1246878870.5;1433579121.66;1719829762.57;1749974190.97;2175438964.1;2529984090.41;2530629155.69;2756263822;2757494176;1477622085;1484036063;1763065145;3328523987;3328523987;3386516531;3386516531;3433871407;3433871407;3433871407;3674158738;3690028974;5155552
"29000105025";"SINIESTROS DE ACEP CONTRAT NO PROP";"TOTAL";0;0;0;0;0;0;0;0;0;0;122093200;122093200;40164407;40164407;40164407;49778850;49778850;49778850;49778850;49778850;49778850;49778850;49778850;49778850;0
"29000105999";"SUBTOTAL";"TOTAL";6401154748.63;16051373193.22;24944108064.74;34167122133.78;49431930447.76;57635869404.62;66776733265.29;88145685995.8;96164260552.71;102382903632.34;184577342535;215574840950;22789464119;35777883815;53481944968;68397424220;86622233039;107373236187;124782280040;145834577074;163390837750;183474860748;205127365494;223660321465;14902491678
"29000106005";"REEMB SINIESTROS SOB CESIONES REAS";"TOTAL";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29000106010";"REEMB SINIESTROS CONTR NO PROPORC";"TOTAL";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29000106015";"REEMB SINIESTROS SOB CESIONES REAS";"TOTAL";2580931774.05;7520951124.6;11725064263.06;16509466240.91;25049369089.26;28488884114.88;33859312121.05;47738303499.46;51630501414.99;54681588047.44;72237228330;90001856308;11738021247;16847139873;24085062207;30755456260;37342462917;44867285443;51102040960;61052000509;70232624530;78410607023;87562178076;92570554337;4050327778
"29000106020";"REEMB SINIESTROS CONTR NO PROPORC";"TOTAL";0;0;0;0;0;0;0;0;0;0;5327271565;5446952759;64290395;150216307;209489787;315500165;688031155;711170174;771916713;1806797532;1854108780;1880071502;2953662888;3058599240;4969131135
"29000106025";"REEMB STROS GARANTIZ X LA NACION RGOS";"TOTAL";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29000106030";"REEMB POR ENFERMEDAD PROFESIONAL";"TOTAL";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29000106999";"SUBTOTAL";"TOTAL";2580931774.05;7520951124.6;11725064263.06;16509466240.91;25049369089.26;28488884114.88;33859312121.05;47738303499.46;51630501414.99;54681588047.44;77564499895;95448809067;11802311642;16997356180;24294551994;31070956425;38030494072;45578455617;51873957673;62858798041;72086733310;80290678525;90515840964;95629153577;9019458913
"29000107005";" SALVAMENTOS DE ACEP REAS INTERIOR";"TOTAL";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29000107010";" SALVAMENTOS DE ACEP REAS EXTERIOR";"TOTAL";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29000107015";" SALVAMENTOS LIQUIDADOS Y REALIZADOS";"TOTAL";28649625;82477148.84;217774379.93;249734700.43;257821597.43;270491852.93;274896680.08;288924399.96;301247263.09;335797634.79;628002410;656698152;40336134;41480100;141920100;196760436;175933881;175933881;330283589;346418043;461376279;583022546;771813183;776014864;29296311
"29000107020";" RECOBROS";"TOTAL";5966081.63;9619081.63;456813480.65;474241824.65;552479909.65;702070859.25;1098827081.59;1298827081.59;1360834806.17;1423879738.17;1952356320;2577750399;150000000;200000000;477138061;902816803;1061865659;1229191553;1229881006;1953406543;2632742392;1964396856;2316823369;2618457697;65839066
"29000107025";" GTOS SALVAM PARTE REASEG INTERIOR";"TOTAL";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29000107030";" GTOS SALVAM PARTE REASEG EXTERIOR";"TOTAL";-27839659.83;-76878529.32;-543139245.96;-582650177.56;-651710163.16;-781519127.24;-1138646780.58;-1329868956.48;-1389455638.31;-1467531881.27;-1931030748;-2039853772;-167268908;-213184080;-542960335;-808395401;-930059450;-1074748274;-1193342611;-1240628325;-1953143717;-2055122766;-2508367149;-2568136376;-74884739
"29000107999";" SUBTOTAL";"TOTAL";6776046.8;15217701.15;131448614.62;141326347.52;158591343.92;191043584.94;235076981.09;257882525.07;272626430.95;292145491.69;649327982;1194594779;23067226;28296020;76097826;291181838;307740090;330377160;366821984;1059196261;1140974954;492296636;580269403;826336185;20250638
"29000108999";"SINIESTROS CTA COMPANIA";"TOTAL";-4516950193.26;-8752067557.33;-11734325104.59;-18590609607.77;-25256038156.4;-29133350566.81;-31679905875.18;-38326967148.27;-41360119132.39;-43294867824.08;-123199642211;-139981117536;-11600559943;-22510833680;-34979473157;-45944823965;-61185041095;-80004521919;-96652989406;-105067574036;-112663322533;-134084872068;-154935419906;-176747234808;-10364141639
"29000109005";"COMISIONES REASEGURO CEDIDO";"TOTAL";4969076418;9526941456.56;14263895373.1;18782753551.11;23525827450.69;27807625861.05;32145699685.02;36302218224.67;40385670499.61;44216792360.63;128048041511;135683413167;4816023887;8127142679;17412762434;31303987606;38541486456;45273893211;51709742345;60986422701;64582011326;71069422941;65738588899;72823666028;4424055314
"29000109010";"INGRESOS EXCESO DE PERDIDA";"TOTAL";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29000109015";"PARTICIP UTILIDADES REASEG CEDIDO";"TOTAL";0;0;0;0;0;0;0;0;0;0;2631132129;2631132129;1175000;2401036;3028862;3028862;3028862;3028862;3028862;3028862;59713284;415958488;737568228;770450012;38428913
"29000109020";"INT Y GTOS RECONOCIDOS X REASEGUR";"TOTAL";0;0;0;0;0;0;0;0;397576975;1618464143;1618464143;1618464143;0;0;0;0;0;0;0;0;0;0;0;0;0
"29000109025";"INTER RECON A REASEGURADORES";"TOTAL";-464456.14;-901582.91;-1709475.94;-3005416.08;-3151423.98;-3776578.32;-4592121.33;-6152904.75;-7491251.23;-7715754.68;-700806224;-813648530;-72255940;-111100403;-195384493;-260853200;-339125858;-462143025;-462661553;-454855430;-455658502;-456809369;-456677293;-456929415;-474014
"29000109030";"PARTICIPAC UTILIDADES Y OTROS";"TOTAL";-551584984.09;-1128658604.82;-1719156300.05;-2209271309.19;-2728488202.8;-3198885192.89;-3660806818.01;-4103550143.49;-4392329144.68;-4722097885.72;-11336996734;-11493462119;-284941052;-895405017;-1854526999;-64940078210;-65595579191;-67326004770;-68890034973;-69480404188;-70534777253;-72064512209;-11085762471;-11423144092;-618939916
"29000109035";"COSTO EXCESO DE PERDIDA";"TOTAL";-322676238.44;-622874426.59;-922310968.51;-1224087328.95;-1502455779.36;-1775149408.01;-2812623338.98;-3109629983.14;-3642966252.9;-4261129415.19;-39164929305;-43375077412;-3051928160;-12357318592;-22127363131;-31378438344;-40543268774;-49941794861;-58882525304;-57118723052;-57455883959;-49708447982;-55025357795;-60892955514;-6353970815
"29000109999";"SUBTOTAL";"TOTAL";4094350739.33;7774506842.24;11620718628.6;15346389496.89;19291732044.55;22829814681.83;25667677406.7;29082885193.29;32740460825.8;36844313448.04;81094905520;84250821378;1408073735;-5234280297;-6761483327;-65272353286;-67933458505;-72453020583;-76522450623;-66064531107;-63804595104;-50744388131;-91640432;821087019;-2510900518
"29000110005";"OTROS PRODUCTOS DE SEGUROS";"TOTAL";9378090.78;1353749347.16;933173393.98;948526844.68;317093956.19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29000110010";"REMUNERACION DE ADMON DE COASEG";"TOTAL";29089284.1;71034960.69;94153090.68;106798739.34;129619931.46;155813238.21;190454068.15;216047930.22;244835157.8;265704476.94;634553343;717648836;48640173;104936422;153776670;214139911;281833814;320945711;367345873;389602073;471549712;511815534;545888539;608659097;152226284
"29000110015";"GTOS DE ADMON COASEG ACEPTADO";"TOTAL";-160448096.4;-288295537.42;-413188437.41;-553467749.5;-689767258.44;-813642191.42;-939679801.76;-1052035602.19;-1189007193.97;-1293838007.55;-7555251085;-8021033899;-360384154;-667836910;-734270164;-895752357;-1520226160;-2107904226;-2342097481;-2204100096;-2340191790;-2488942236;-2905315556;-3185548085;-305485765
"29000110020";"PROV CTAS POR COBRAR ACTIVIDAD ASEG";"TOTAL";-789887820.03;-923618852.46;-1719502713.71;-859284718.6;-1259404987.15;-1949211744.86;-2250686723.42;-2639467826.15;-1423088983.74;-1439132713.38;-2861023637;-3137619789;-861688231;-1446515171;-1885873652;-1724459535;-1873675433;-1808690632;-1894414485;-1980755128;-1589312012;-1730520248;-1494730338;-1599552964;-943599679
"29000110025";"CTOS RIESGOS PROFESIONALES";"TOTAL";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29000110030";"CONTRIBUCIONES DE SEGUROS";"TOTAL";-60296311.08;-107009110.23;-142559471.93;-171559955.94;-208995979.89;-239335447.48;-273851718.43;-298258501.61;-328856496.53;-344963732.33;-1494252729;-1815593552;-214109003;-409996766;-683838556;-863729327;-1062031424;-1306634292;-1574592798;-2125650977;-2035087221;-2269088650;-2581244277;-2993428017;-425170334
"29000110035";"OTROS EGRESOS";"TOTAL";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29000110999";"SUBTOTAL";"TOTAL";-972164852.63;105860807.74;-1247924138.39;-528986840.02;-1711454337.83;-2846376145.55;-3273764175.46;-3773713999.73;-2696117516.44;-2812229976.32;-11275974108;-12256598404;-1387541215;-2419412425;-3150205702;-3269801308;-4174099203;-4902283439;-5443758891;-5920904128;-5493041311;-5976735600;-6435401632;-7169869969;-1522029494
"29000111005";"ELIMINADA";"TOTAL";4728441421.35;10343743844.16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29000111010";"ELIMINADA";"TOTAL";1612827035.03;4053109221.47;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29000111015";"GASTOS DE ADMINISTRACION DIRECTOS RAMO";"TOTAL";0;0;4272939343.6;5489301398.9;6682695646.72;7937608823.05;9156929228.08;10335599404.42;11469900510.11;15186016501.52;3768522865;4153393331;317805000;587151000;975548000;1355744150;1660715150;2018188250;2303481550.33;2637676700.33;3130663700.66;3487953650.66;3784896814.33;4097258264.34;407039150
"29000111020";"GASTOS DEPERSONAL DIRECTOS RAMO";"TOTAL";0;0;2000941043;2453569581;2647308843;3067981323;3449229136;3819972278;4170760202;4495954792;7788562243;8928020046;996728469;2302906932;4435738991;5771888728;7025280972;9695662443;11219758505;12613672277;13992493435;15241498728;16497272593;17715715870;1347422369
"29000111025";"GASTOS DE ADM INDIREC ASIGN A CADA  RAMO";"TOTAL";0;0;9536398928.82;11307622683.05;12910544168.62;15011093019.26;17381426157.8;19451099265.62;21375931216.62;23412783508.92;88652138737;94862361048;11482766195;16058178169;22534351037;28854480809;35057698633;42917484977;38458293853;48109009476;63625445350;70630559427.19;77776559120.12;82470493781.75;2795314270
"29000111030";"GASTOS DE PERSO INDI ASIGNAB A CADA RAMO";"TOTAL";0;0;2766908411.26;3692006311.26;5323112242.26;6184669043.26;7065685103.26;7918138683.26;8777772537.26;9617023247.26;30152751616;33515045491;2390768854;5109956328;6449896628;8609237213;10799462063;12012314123;15065123247;17605675307;19706389447;21783965195;24199224042;27669143300;2117161976
"29000111999";"SUBTOTAL";"TOTAL";6341268456.38;14396853065.63;18577187726.68;22942499974.21;27563660900.6;32201352208.57;37053269625.14;41524809631.3;45794364465.99;52711778049.7;130361975461;141458819916;15188068518;24058192429;34395534656;44591350900;54543156818;66643649793;67046657155.33;80966033760.33;100454991932.66;111143977000.85;122257952569.45;131952611216.09;6666937765
"29000112005";"REMUNERACION A FAVOR DE INTERMEDIA";"TOTAL";2363688071.58;4639849934.68;6954595155.3;9250778163.18;11582717927.01;13808241007.91;16078942423.55;18262399505.16;20321317642;22320281590.25;107766815232;117677394020;5713934429;10475503545;18495364942;26999436234;32769184884;37422658576;41671584109;49416367592;53995497222;60663456921;67698098046;77161751218;7390327456
"29000112010";"COMISIONES AFP";"TOTAL";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29000112015";"ELIMINADA";"TOTAL";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29000112020";"GASTOS EN TARIFACION";"TOTAL";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29000112025";"REMU POR USO DE RED Y A CANA DE COMERC";"TOTAL";0;0;0;0;0;0;0;0;0;0;65287340670;71151155669;4230551728;8777054006;18012308655;23220689161;28538511832;35275227304;38850074086;46718131199;58744398244;63068078597;69117974906;78431881012;4569945198
"29000112030";"PAPELERIA Y GASTOS DE ENTREGA";"TOTAL";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29000112999";"SUBTOTAL";"TOTAL";2363688071.58;4639849934.68;6954595155.3;9250778163.18;11582717927.01;13808241007.91;16078942423.55;18262399505.16;20321317642;22320281590.25;173054155902;188828549689;9944486157;19252557551;36507673597;50220125395;61307696716;72697885880;80521658195;96134498791;112739895466;123731535518;136816072952;155593632230;11960272654
"29000113999";"Ys Y-O GTOS NETOS REASEG, ADMIN Y PERSON";"TOTAL";-5582770641.26;-11156335350.33;-15158988391.77;-17375875480.52;-21566101120.89;-26026154680.2;-30738298817.45;-34478037942.9;-36071338798.63;-40999976168.23;-233597199951;-258293146631;-25112022155;-50964442702;-80814897282;-163353630889;-187958411242;-216696839695;-229534524864.33;-249085967786.33;-282492523813.66;-291596636249.85;-265601067585.45;-293895026396.09;-22660140431
"29000114999";"RESULTADO TECNICO";"TOTAL";-1730989655.93;-3353067000.41;-2042039817.22;-2999428709.78;-6029926038.12;-7227853974.62;-6165637064.47;-9675467121.7;-8968275748.04;-11178574391.93;-51004895052;-54983960142;-2255023266;-4677024834;-7316936901;-27271094807;-48256878589;-63856240373;-66610998035.33;-59885767350.33;-56920792328.66;-51254377639.85;-4056213920.45;-27080742902.09;2614858988
"29000115005";"ELIMINADA";"TOTAL";2374385930.87;3077029604.34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
