"Cuenta";"Nombre_cuenta";"Ramo";"2016-01-31";"2016-02-29";"2016-03-31";"2016-04-30";"2016-05-31";"2016-06-30";"2016-07-31";"2016-08-31";"2016-09-30";"2016-10-31";"2016-11-30";"2016-12-31";"2017-01-31";"2017-02-28";"2017-03-31";"2017-04-30";"2017-05-31";"2017-06-30";"2017-07-31";"2017-08-31";"2017-09-30";"2017-10-31";"2017-11-30";"2017-12-31";"2018-01-31"
"29002708999";"SINIESTROS CTA COMPANIA";"ACCIDENTES PERSONALES";-345509794.62;-531308548.77;-688908223.5;-1245422069;-1873725244.32;-2823010610.46;-3268789575.02;-3676560047.8;-4182559911.71;-4250242692.15;-5498768182.85;-6586362295.57;-1016151746.36;-1518828185.3;-1618050035.88;-2183677181.66;-3064206466.94;-3897715342.3;-4234969861.49;-4717804596.49;-5143615088.13;-5503002895.13;-6206278244.53;-6757078142.1;-976675826.21
"29002803999";"PRIMAS DEVENGADAS";"COLECTIVO VIDA";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29002808999";"SINIESTROS CTA COMPANIA";"COLECTIVO VIDA";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29002903999";"PRIMAS DEVENGADAS";"EDUCATIVO";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29002908999";"SINIESTROS CTA COMPANIA";"EDUCATIVO";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29003003999";"PRIMAS DEVENGADAS";"VIDA GRUPO";2545167550.28;5980981378.38;9367041207.13;12900177937.74;16495618100.37;19939086866.81;23813940588.59;27444904794.26;31238128864.75;35286535666.13;38911811477.44;42707539242.49;3780515403.86;7474612176.64;11265504775.27;15567193286.31;19846028845.18;24074630294.42;28237186645.36;31750210315.58;35787078725.54;40214205191.41;44723911664.87;49362319557.26;4427711470.81
"29003008999";"SINIESTROS CTA COMPANIA";"VIDA GRUPO";-1691931447.42;-3253864542.95;-4314935217.43;-5041727484.17;-6043162198.38;-8327082690.56;-9784521313.53;-11526807403.22;-12715641720.73;-13710197344.92;-15737227222.07;-17704029379.63;-1248727325.21;-2567916676.26;-4266514013.61;-5125025981.18;-5941296645.59;-7917687375.73;-9213694892.9;-10429875658.65;-11906037956.42;-13466484471.13;-15382498686.42;-16196847382.01;-1079107447.24
"29003103999";"PRIMAS DEVENGADAS";"SALUD";452657269;884678887;1349148161;1802060922;2280937997;2742287749;3207289149;3659720182;4119643685;4573600144;4926890786;5279524189;352261172;693518098;1065380450.85;1403640466.69;1563814092.21;1831068569.53;2077295615.12;2296405929.71;2521186171.94;2751521614.52;2977277060.61;3195084453.82;220882281.21
"29003108999";"SINIESTROS CTA COMPANIA";"SALUD";-207552170.91;-506387224.22;-852936392.61;-1144759367.25;-1454636481.33;-1745445973.79;-2003844945.35;-2269874031.69;-2570903364.56;-2836922927.14;-3270131336.08;-3353655046.34;-69605167.2;-179282121.72;-302637967.72;-543957817.66;-703513654.04;-639698888.02;-691006506.17;-954874956.67;-970517774.57;-982025860.7;-989419244.25;-1002134640.66;-70921738.04
"29003203999";"PRIMAS DEVENGADAS";"ENFERMEDADES DE ALTO COSTO";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29003208999";"SINIESTROS CTA COMPANIA";"ENFERMEDADES DE ALTO COSTO";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29003303999";"PRIMAS DEVENGADAS";"VIDA INDIVIDUAL";3418718053.87;7895723172.67;10874986164.38;15093536594.24;20019421066.37;26207068058.73;31723224928.29;39119897292.1;47746583977.45;55850400004.21;65424965759.48;73755886417.11;6221915376.02;13486611439.3;19394352359.1;27138343336.15;35076979225.27;42346490834.1;52031831273.55;61302941988.19;70581687003.13;78833983391.48;90029429521.94;98909484356.37;8021030355.79
"29003308999";"SINIESTROS CTA COMPANIA";"VIDA INDIVIDUAL";-441502922.37;-557458507.71;-895401850.81;-1448601657.61;-1677274733.8;-2587709566.33;-2941674389.52;-3611594734.01;-3538179997.79;-3731508981.82;-3996755929.31;-4530493865.1;-453919068.44;-608354538.61;-861092910.35;-871485450.74;-1581390955.4;-1910953519.6;-1982966824.47;-2559222308.79;-2887298551.81;-3176830770.68;-3445601641.67;-3631551876.11;-335133168.34
"29003403999";"PRIMAS DEVENGADAS";"PREVISIONAL";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29003408999";"SINIESTROS CTA COMPANIA";"PREVISIONAL";-6960000;-6960000;-6960000;-6960000;-28446462;-28446462;-28446462;-33013509;-33013509;-25013509;-25013509;-44778888;-11516640;-11516640;-30730480;-30730480;-242444320;-248150561;-248150561;-249786961;-292719237;-292719237;-478522257;-493522257;0
"29003503999";"PRIMAS DEVENGADAS";"RIESGOS LABORALES";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29003508999";"SINIESTROS CTA COMPANIA";"RIESGOS LABORALES";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29003603999";"PRIMAS DEVENGADAS";"PENSIONES LEY 100";-3263609931.03;-3426542761.66;-3582665687.86;-3748093839.38;-3914419890.1;-3644381427.47;-3810190823.93;-3976194273.07;-4144532500.21;-4313788209.21;-4445985810.46;-4220307100.18;-3206771795.73;-3352672480.67;-3519095290.53;-3687894114.03;-4054900757.94;-3803402620.24;-3973056927.4;-4106177359.84;-4274297992.8;-4447184554.36;-4620260341.09;-4658108960.02;-1970753204.31
"29003608999";"SINIESTROS CTA COMPANIA";"PENSIONES LEY 100";-418031992;-836179809;-1254962525;-1675104997;-2092299687;-2924623247;-3341286831;-3758639870;-4174946418;-4591166784;-5008934764;-5841375500;-442844588;-887603613;-1330994536;-1779260223;-2222991557;-3109716508;-3553447842;-3996441459;-4443526696;-4885782596;-5329985850;-6218021796;-472479008
"29003703999";"PRIMAS DEVENGADAS";"PENSIONES VOLUNTARIAS";-24153614.38;-25068071.75;-25988156.85;-26913903.34;-27845347.63;-25712830.92;-26636882.81;-27566621.99;-28502083.08;-29443300.72;-30390311.31;-28273456.13;-21205944.64;-22091082.61;-22981667.27;-23877733.39;-24779313.8;-22431574.25;-23324254.84;-24222429.53;-25126131.24;-26035394.73;-26950253.81;-24615873.26;-12735170.45
"29003708999";"SINIESTROS CTA COMPANIA";"PENSIONES VOLUNTARIAS";-3543445;-7086890;-10630335;-14173780;-17717225;-24498315;-28041760;-31585205;-35128650;-38672095;-42215540;-48996630;-3755825;-7511650;-11267475;-15023300;-18779125;-25967375;-29723200;-33479025;-37234850;-40990675;-44746500;-51934750;-3922763
"29003803999";"PRIMAS DEVENGADAS";"PENSIONES CON CONMUTACIÓN PENSIONAL";-1302328242.05;-1269872177.97;-1139582346.37;-1107132533.79;-1074392618.3;-753190888.87;-671513209.6;-637359954.57;-551431943.61;-517250256.13;-482771299.52;-247598885.74;-1132599113.91;-1086582955.31;-1048936647.86;-1010966140.3;-589762283.5;-409387639.25;-374007996.68;-331263794.66;164044469.32;199257286.44;234767136.91;413412101.75;-544530900.73
"29003808999";"SINIESTROS CTA COMPANIA";"PENSIONES CON CONMUTACIÓN PENSIONAL";-159469902;-327200171;-490581278;-649407432;-808020386;-1115839294;-1274558848;-1429224572;-1590381427;-1752813592;-1911513486;-2208661310;-162751586;-325503172;-491702028;-656792034;-816509333;-1126110281;-1310258950;-1469862124;-1629465298;-1789068472;-1942780548;-2234716192;-168980052
"29003903999";"PRIMAS DEVENGADAS";"PATRIM. AUTÓNOMO - FDO. PENS. VOLUNTARIAS";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29003908999";"SINIESTROS CTA COMPANIA";"PATRIM. AUTÓNOMO - FDO. PENS. VOLUNTARIAS";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29004003999";"PRIMAS DEVENGADAS";"RENTAS VOLUNTARIAS";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29004008999";"SINIESTROS CTA COMPANIA";"RENTAS VOLUNTARIAS";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29004103999";"PRIMAS DEVENGADAS";"BEPS";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29004108999";"SINIESTROS CTA COMPANIA";"BEPS";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29004203999";"PRIMAS DEVENGADAS";"AGROPECUARIO";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29004208999";"SINIESTROS CTA COMPANIA";"AGROPECUARIO";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29004303999";"PRIMAS DEVENGADAS";"OPERACIONES NO ASIGNABLES A RAMOS";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29004308999";"SINIESTROS CTA COMPANIA";"OPERACIONES NO ASIGNABLES A RAMOS";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29019103999";"PRIMAS DEVENGADAS";"Ramos_Total";6199116545.7;19361483666.35;31400773219.62;44382276377.01;58709453861.97;74556109269.6;89963740904.14;106694908820.49;125196804808.5;143376993207.83;162432841926.06;181156806427.89;11702152885.63;28550075880.31;44496986706.44;63104468046.3;81872598658.65;100473428362.91;120904876691.48;138643921011.54;158959731238.81;178363635337.77;200916196713.04;221511517194.83;16820308468.67
"29019108999";"SINIESTROS CTA COMPANIA";"Ramos_Total";-3304973354.22;-6065459381.05;-8591079142.36;-11288221879.04;-14110911921.3;-19738840764.91;-22762686072.38;-26423760113.28;-28958969348.76;-31036475314.72;-35586929568.45;-40430947008.67;-3460816552.48;-6193876441.03;-9026216346.63;-11359708347.95;-14769362681.03;-19096487217.74;-21412044263.72;-24566924398.29;-27502747935.05;-30329784633.34;-34064946902.81;-36879918692.96;-3162997370.95
"29019203999";"PRIMAS DEVENGADAS";"Ramos_Vida";6199116545.7;19361483666.35;31400773219.62;44382276377.01;58709453861.97;74556109269.6;89963740904.14;106694908820.49;125196804808.5;143376993207.83;162432841926.06;181156806427.89;11702152885.63;28550075880.31;44496986706.44;63104468046.3;81872598658.65;100473428362.91;120904876691.48;138643921011.54;158959731238.81;178363635337.77;200916196713.04;221511517194.83;16820308468.67
"29019208999";"SINIESTROS CTA COMPANIA";"Ramos_Vida";-3304973354.22;-6065459381.05;-8591079142.36;-11288221879.04;-14110911921.3;-19738840764.91;-22762686072.38;-26423760113.28;-28958969348.76;-31036475314.72;-35586929568.45;-40430947008.67;-3460816552.48;-6193876441.03;-9026216346.63;-11359708347.95;-14769362681.03;-19096487217.74;-21412044263.72;-24566924398.29;-27502747935.05;-30329784633.34;-34064946902.81;-36879918692.96;-3162997370.95
"29019303999";"PRIMAS DEVENGADAS";"Ramos_Generales";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29019308999";"SINIESTROS CTA COMPANIA";"Ramos_Generales";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29019403999";"PRIMAS DEVENGADAS";"Ramos_Objetivo";10336551064.16;23198287790.73;34799861249.7;47462355731.52;61445173721;76237106667.86;91264792671.48;107676309488.12;125801627650.4;143663874829.89;162465098561.35;180373461680.94;15710468567.91;32317904300.9;48022619861.25;66423565567.33;84978226921.68;102877581627.12;123197970255.28;140809178665.86;160573924721.59;179886076385.9;202351363110.42;222585745472.54;19127445462.95
"29019408999";"SINIESTROS CTA COMPANIA";"Ramos_Objetivo";-2509415844.31;-4381645286.83;-5975008611.75;-7797816302.79;-9709791679.97;-13899987473.12;-16086507226.03;-18901422925.59;-20554595980.2;-21791886407.58;-25329120933.37;-28933479634.33;-2770342746.28;-4782459244.31;-6858883859.91;-8333944493.29;-10765124691.99;-13946843604.72;-15579457204.55;-17862479872.62;-20129284079.48;-22339197792.64;-25279492503.56;-26879589057.3;-2446693809.91
"29019503999";"PRIMAS DEVENGADAS";"Ramos_Objetivo_Grales";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29019508999";"SINIESTROS CTA COMPANIA";"Ramos_Objetivo_Grales";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29019603999";"PRIMAS DEVENGADAS";"Ramos_Objetivo_Vida";10336551064.16;23198287790.73;34799861249.7;47462355731.52;61445173721;76237106667.86;91264792671.48;107676309488.12;125801627650.4;143663874829.89;162465098561.35;180373461680.94;15710468567.91;32317904300.9;48022619861.25;66423565567.33;84978226921.68;102877581627.12;123197970255.28;140809178665.86;160573924721.59;179886076385.9;202351363110.42;222585745472.54;19127445462.95
"29019608999";"SINIESTROS CTA COMPANIA";"Ramos_Objetivo_Vida";-2509415844.31;-4381645286.83;-5975008611.75;-7797816302.79;-9709791679.97;-13899987473.12;-16086507226.03;-18901422925.59;-20554595980.2;-21791886407.58;-25329120933.37;-28933479634.33;-2770342746.28;-4782459244.31;-6858883859.91;-8333944493.29;-10765124691.99;-13946843604.72;-15579457204.55;-17862479872.62;-20129284079.48;-22339197792.64;-25279492503.56;-26879589057.3;-2446693809.91
"29019703999";"PRIMAS DEVENGADAS";"Ramos_SS";-4590091787.46;-4721483011.38;-4748236191.08;-4882140276.51;-5016657856.03;-4423285147.26;-4508340916.34;-4641120849.63;-4724466526.9;-4860481766.06;-4959147421.29;-4496179442.05;-4360576854.28;-4461346518.59;-4591013605.66;-4722737987.72;-4669442355.24;-4235221833.74;-4370389178.92;-4461663584.03;-4135379654.72;-4273962662.65;-4412443457.99;-4269312731.53;-2528019275.49
"29019708999";"SINIESTROS CTA COMPANIA";"Ramos_SS";-588005339;-1177426870;-1763134138;-2345646209;-2946483760;-4093407318;-4672333901;-5252463156;-5833470004;-6407665980;-6987677299;-8143812328;-620868639;-1232135075;-1864694519;-2481806037;-3300724335;-4509944725;-5141580553;-5749569569;-6402946081;-7008560980;-7796035155;-8998194995;-645381823
"29019803999";"PRIMAS DEVENGADAS";"Ramos_Vida_sinSS";10789208333.16;24082966677.73;36149009410.7;49264416653.52;63726111718;78979394416.86;94472081820.48;111336029670.12;129921271335.4;148237474973.89;167391989347.35;185652985869.94;16062729739.91;33011422398.9;49088000312.1;67827206034.02;86542041013.89;104708650196.65;125275265870.4;143105584595.57;163095110893.53;182637598000.42;205328640171.03;225780829926.36;19348327744.16
"29019808999";"SINIESTROS CTA COMPANIA";"Ramos_Vida_sinSS";-2716968015.22;-4888032511.05;-6827945004.36;-8942575670.04;-11164428161.3;-15645433446.91;-18090352171.38;-21171296957.28;-23125499344.76;-24628809334.72;-28599252269.45;-32287134680.67;-2839947913.48;-4961741366.03;-7161521827.63;-8877902310.95;-11468638346.03;-14586542492.74;-16270463710.72;-18817354829.29;-21099801854.05;-23321223653.34;-26268911747.81;-27881723697.96;-2517615547.95
"29099912998";"Indice de Siniestralidad";"TOTAL";53.31;31.33;27.36;25.43;24.04;26.48;25.3;24.77;23.13;21.65;21.91;22.32;29.57;21.69;20.29;18;18.04;19.01;17.71;17.72;17.3;17;16.95;16.65;18.8
"29099912998";"Indice de Siniestralidad";"SUBTOTAL - RAMOS";53.31;31.33;27.36;25.43;24.04;26.48;25.3;24.77;23.13;21.65;21.91;22.32;29.57;21.69;20.29;18;18.04;19.01;17.71;17.72;17.3;17;16.95;16.65;18.8
"29099912998";"Indice de Siniestralidad";"AUTOMOVILES";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29099912998";"Indice de Siniestralidad";"SOAT";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29099912998";"Indice de Siniestralidad";"CUMPLIMIENTO";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29099912998";"Indice de Siniestralidad";"RESPONSABILIDAD CIVIL";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
