"Cuenta";"Nombre_cuenta";"Ramo";"2016-01-31";"2016-02-29";"2016-03-31";"2016-04-30";"2016-05-31";"2016-06-30";"2016-07-31";"2016-08-31";"2016-09-30";"2016-10-31";"2016-11-30";"2016-12-31";"2017-01-31";"2017-02-28";"2017-03-31";"2017-04-30";"2017-05-31";"2017-06-30";"2017-07-31";"2017-08-31";"2017-09-30";"2017-10-31";"2017-11-30";"2017-12-31";"2018-01-31"
"29000101999";"SUBTOTAL";"TOTAL";23485645208;27169033307;28674131273;27866557106;28729424406;31788130152;28039212263;30357972730;32180271748;32741234317;32617697717;33411494478;27176252495;30509739187;32345753854;29658635194;33934286070;37951464716;30532356992;35434344787;36832864559;36209557787;36833086415;24591807815;28483605830
"29000102005";"ELIMINADA";"TOTAL";5909555520;5214451363;-11124006883;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29000102006";"LIBERAC RESER TEC DE PRIMA NO DEVENGADA";"TOTAL";0;0;16353026555;4617992839;4388846486;3766582134;3459972686;3079084173;2427303052;1901087379;1232432640;607945210;7774808123;5391260022;7233618932;6026729708;5632875087;4882057902;4482936204;3779429650;2905340378;2209877651;1415064874;558020316;16644569498
"29000102007";"LIBERAC RESER TEC POR INSUFICIE DE PRIMA";"TOTAL";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5928089
"29000102010";"LIBERACION RESERVA MATEMATICA";"TOTAL";327330695;0;8653919;5393291;67577243;-9221696;38365669;37238543;-9483560;130885769;9864904;-86101972;77485318;3655168;103964944;22565557;497402417;40531133;55196477;68672842;40453743;-451376596;-29243733;85969558;194793490
"29000102015";"LIBERACION RES MAT RIESGOS PROFESI";"TOTAL";0;0;0;0;0;0;0;0;0;0;-9864904;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29000102017";"LIBERACION RESERVA BEEPS(RESTA)";"TOTAL";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29000102020";"LIBERACION RES SEG VIDA AHORRO CON";"TOTAL";0;16152192;13423395;1884214;3141051;7482154;4354529;36749009;24435164;6924064;4189529;-1744385;7166470;15983681;16590565;887652;13277977;17060328;10201265;-33576;19733732;0;0;0;0
"29000102022";"LIBERAC RESER TEC DE INSUFICI DE ACTIVOS";"TOTAL";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29000102025";"ELIMINADA";"TOTAL";4550698193;5884018253;-10434716446;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29000102026";"CONSTI RESER TEC DE PRIMA NO DEVENGADA";"TOTAL";0;0;-16956924411;-5129792009;-5292796229;-4748480275;-3299783767;-3724089805;-3892167261;-4105380657;-2642901525;-1299154423;-9250168674;-9112281120;-9755927410;-4353471588;-7019384198;-7610823216;-2525162281;-5520642388;-3629256042;-1443265570;-2324282751;3011355905;-12972554517
"29000102027";"CONSTI RESER TEC POR INSUFICIE DE PRIMA";"TOTAL";0;0;0;0;0;0;0;0;0;0;0;0;0;-127655378;-215723507;-215048812;501631073;-66907329;18990209;-2721220;-54234674;82390639;-6180787;-14563236;0
"29000102030";"CONST RESERVA MATEMATICA";"TOTAL";-3847007250;-3751786344;-4150688532;-4078935792;-3694608971;-1047709012;-4295211154;-4451046258;-4918214789;-1544615613;-668171497;346794357;-2567461806;-3200523004;-3003528222;-3302729839;-3377555603;447269808;-2017312805;-1915533269;-1982681033;-1879183120;-680029165;-4412859115;-3453843351
"29000102035";"CONST RES MAT RIESGOS PROFESIONALES";"TOTAL";199774607;181675113;219191910;203492479;206061846;44216505;228478294;259552500;224702505;25644853;0;-43839386;68965416;137415687;148966795;150225202;151823951;-53338199;86208795;74962311;54542884;75854049;4027275;54101788;182234547
"29000102037";"CONSTITUCION RESERVA MATEMA BEEPS";"TOTAL";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29000102040";"CONST RES SEG VIDA AHORRO CON PARTI";"TOTAL";-574324;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29000102045";"CONSTITU RESER DE INSUFICIEN DE ACTIVOS";"TOTAL";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29000102999";"SUBTOTAL";"TOTAL";-1961618945;-4223525929;-5202607601;-4379964978;-4321778574;-1987130190;-3863823743;-4762511838;-6143424889;-3585454205;-2074450853;-476100599;-3889205153;-6892144944;-5472037903;-1670842120;-3599929296;-2344149573;111057864;-3515865650;-2646101012;-1405702947;-1620644287;-717974784;601127756
"29000103999";"PRIMAS DEVENGADAS";"TOTAL";21524026263;22945507378;23471523672;23486592128;24407645832;29800999962;24175388520;25595460892;26036846859;29155780112;30543246864;32935393879;23287047342;23617594243;26873715951;27987793074;30334356774;35607315143;30643414856;31918479137;34186763547;34803854840;35212442128;23873833031;29084733586
"29000104005";" LIBERACION RES MAT RIESGOS PROFESIO";"TOTAL";0;0;0;0;0;0;0;0;0;0;9864904;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29000104007";"LIBERACION RES MATEMATICA BEEPS";"TOTAL";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29000104010";" LIBERACION RES PARA SINIESTROS AVISA";"TOTAL";6825183334;7556702078;31018611434;2732437496;3512109525;4499330911;2861867141;1330871102;1890698091;1756787744;961970832;-26364464942;15772326928;4110780533;5264376224;2312898740;4472661524;3003460866;3004849202;2403207725;5678626446;3811058403;1953705132;1556262648;7061063814
"29000104015";" LIBERACION RES PARA SINIESTROS NO AVIS";"TOTAL";360083007;73458232;202777877;2288842768;99743288;318581182;297707122;273926626;723576478;85569077;2178758641;-147342695;205286741;982864656;1815027743;380503382;426438093;512738986;813552135;461871451;654429873;836667565;396882353;421190807;2318334390
"29000104020";" LIBERACION RES DESVIAC DE SINIESTRAL";"TOTAL";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29000104025";" LIBERACION RESERVAS ESPECIALES";"TOTAL";0;3540851897;401752376;161800940;772699084;200000000;0;581916630;281786363;17174511;502530323;243704410;3070730894;2103588381;282102105;1331425906;0;0;1767354052;300000000;0;200000000;26747923399;0;0
"29000104026";"LIBERACION RESERVA DE RIESGO CATASTROFIC";"TOTAL";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29000104030";" CONST RESERVA MATEMAT RIESG PROFES";"TOTAL";-199774607;-181675113;-219191910;-203492479;-206061846;-44216505;-228478294;-259552500;-224702505;-25644853;0;43839386;-68965416;-137415687;-148966795;-150225202;-151823951;53338199;-86208795;-74962311;-54542884;-75854049;-4027275;-54101788;-182234547
"29000104035";" CONST RESERVA SINIESTROS AVISAD";"TOTAL";-7308436819;-9282999077;-35633106600;-4020136801;-4105439559;-5316432855;-2828707288;-5992827832;294021213;2349078142;-5489763598;26264493918;-13920343806;-1686512401;-10070899239;-3613513193;-8003559448;-5249055929;-4730407847;-4506603944;46013064;-1433097491;-1101353303;-1753781779;-9484645355
"29000104037";"CONSTITUCION RESERVA MAT BEEPS (RESTA)";"TOTAL";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29000104040";" CONST RESERVA SINIESTROS NO AVIS";"TOTAL";-397583565;-552661292;-547051024;-2603751248;-421658773;-510058443;-574596524;-743804587;-1347479613;-530610171;-717573938;-627515323;-533712043;-1146189726;-352384639;-263042231;-295886530;-350944416;-559663433;-206736624;-3342686917;-2249235433;-30571947973;-521676816;-2380840149
"29000104045";" CONST RESERVA DESVIAC SINIESTRALID";"TOTAL";-659138409;-758786289;-751304415;-735806809;-744041119;-866697901;-714936935;-795713918;-834482476;-768768349;-831801393;-942607219;-739779861;-806626092;-859546181;-759608305;-875994695;-873935953;-729573913;-782815703;-852343829;-888846289;-843609635;-941345590;-837319037
"29000104050";" CONST RESERVAS ESPECIALES";"TOTAL";0;0;-41171551;-33213773;-25834184;-13844890;-20027395;-3861589;-1598536917;-4360877854;3282211834;-417694445;-52021481;-1101858536;-122904514;-954884306;-44914370;-71485912;-3464901;-2854409;-3382948;-18834486;2376605863;0;0
"29000104051";"CONST RESERVA DE RIESGO CATASTROFICO";"TOTAL";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29000104999";" SUBTOTAL";"TOTAL";-1379667059;394890436;-5568683813;-2413319906;-1118483584;-1733338501;-1207172173;-5609046068;-815119366;-1477291753;-103802395;-1947586910;3733521956;2318631128;-4193195296;-1716445209;-4473079377;-2975884159;-523563500;-2408893815;2126112805;181858220;-1045821439;-1293452518;-3505640884
"29000105005";"SINIESTROS LIQUIDADOS";"TOTAL";8174097134;11575195632;8884937131;10852439273;14850473254;17582846966;10772140228;9694860995;14733021975;9834487641;18682370774;14660746630;14364620720;13073140071;10634846643;11909020045;8971245810;12400477566;10781246539;13296940692;13772226866;12601329615;10082532784;11287098466;10591737102
"29000105010";"SINIESTROS DE ACEP REASEG INTERIOR";"TOTAL";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29000105015";"SINIESTROS DE ACEP CONT NO PROPORC";"TOTAL";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29000105020";"SINIESTROS DE ACEP REASEG EXTERIOR";"TOTAL";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29000105025";"SINIESTROS DE ACEP CONTRAT NO PROP";"TOTAL";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29000105999";"SUBTOTAL";"TOTAL";8174097134;11575195632;8884937131;10852439273;14850473254;17582846966;10772140228;9694860995;14733021975;9834487641;18682370774;14660746630;14364620720;13073140071;10634846643;11909020045;8971245810;12400477566;10781246539;13296940692;13772226866;12601329615;10082532784;11287098466;10591737102
"29000106005";"REEMB SINIESTROS SOB CESIONES REAS";"TOTAL";0;0;0;0;0;0;1150177392;0;0;0;0;0;0;0;0;0;0;176011649;0;0;0;660304240;0;0;0
"29000106010";"REEMB SINIESTROS CONTR NO PROPORC";"TOTAL";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29000106015";"REEMB SINIESTROS SOB CESIONES REAS";"TOTAL";743662570;548824349;787012698;1382943088;1416140818;438403160;847281028;1075621864;1868559804;360850998;971317708;649597063;384543363;492687695;654892351;3010963682;493526650;532537809;708703749;2259061220;1079967066;1649063230;411705843;440643152;944054750
"29000106020";"REEMB SINIESTROS CONTR NO PROPORC";"TOTAL";0;4;0;164000000;1387500000;18204356;36177607;2;512642356;357753542;3973289558;290778263;7500000;12654383;0;49011690;0;0;0;600000000;0;15491702;0;204403463;0
"29000106025";"REEMB STROS GARANTIZ X LA NACION RGOS";"TOTAL";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29000106030";"REEMB POR ENFERMEDAD PROFESIONAL";"TOTAL";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29000106999";"SUBTOTAL";"TOTAL";743662570;548824353;787012698;1546943088;2803640818;456607516;2033636027;1075621866;2381202160;718604540;4944607266;940375326;392043363;505342078;654892351;3059975372;493526650;708549458;708703749;2859061220;1079967066;2324859172;411705843;645046615;944054750
"29000107005";" SALVAMENTOS DE ACEP REAS INTERIOR";"TOTAL";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29000107010";" SALVAMENTOS DE ACEP REAS EXTERIOR";"TOTAL";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29000107015";" SALVAMENTOS LIQUIDADOS Y REALIZADOS";"TOTAL";0;10440000;1034483;0;2340000;1200000;8674482;758276;0;480000;74403448;76706897;60583529;8823529;8581810;0;-95760;0;5042016;2400000;0;0;1200000;1200000;0
"29000107020";" RECOBROS";"TOTAL";0;441454420;0;0;11698244;233864;0;0;198724;0;536061604;562537867;0;0;0;0;0;0;0;0;0;15260000;0;0;347048413
"29000107025";" GTOS SALVAM PARTE REASEG INTERIOR";"TOTAL";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29000107030";" GTOS SALVAM PARTE REASEG EXTERIOR";"TOTAL";0;-441454420;0;0;0;0;0;0;0;0;-504522226;-562537867;0;0;0;0;0;0;0;0;0;0;0;0;0
"29000107999";" SUBTOTAL";"TOTAL";0;10440000;1034483;0;14038244;1433864;8674482;758276;198724;480000;105942826;76706897;60583529;8823529;8581810;0;-95760;0;5042016;2400000;0;15260000;1200000;1200000;347048413
"29000108999";"SINIESTROS CTA COMPANIA";"TOTAL";-8810101623;-10621040843;-13665573763;-11718816091;-13151277776;-18858144087;-9937001892;-14227526921;-13166740457;-10592694854;-13735623077;-15591251317;-10178471872;-10240343336;-14164567778;-10565489882;-12950894297;-14667812267;-10591064274;-12844373287;-10566146995;-10079352223;-10715448380;-11934304369;-12806274823
"29000109005";"COMISIONES REASEGURO CEDIDO";"TOTAL";515466759;557348243;610898822;528057719;781891327;618200499;706699531;734328159;714502505;728136778;668284815;1172923024;401029354;521102491;894969357;579135759;847537617;469440521;688438521;1028492205;1084236573;937017651;745738867;685969533;544670829
"29000109010";"INGRESOS EXCESO DE PERDIDA";"TOTAL";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29000109015";"PARTICIP UTILIDADES REASEG CEDIDO";"TOTAL";0;0;614278238;0;0;0;0;0;0;0;0;0;0;0;445432394;0;0;0;0;0;0;0;0;0;0
"29000109020";"INT Y GTOS RECONOCIDOS X REASEGUR";"TOTAL";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29000109025";"INTER RECON A REASEGURADORES";"TOTAL";-8498384;-8660822;-12960598;-9622008;-11080619;741929;-11398402;-10191723;-7818919;-14148211;-12778831;-9274963;-10780952;-8178514;-7909552;-7712571;-10133866;-832585;-12540044;-13679907;-3105600;-10321634;-23040831;-17582452;-7565744
"29000109030";"PARTICIPAC UTILIDADES Y OTROS";"TOTAL";0;0;0;0;0;0;0;0;0;0;0;0;-80202394;0;-6662791;-44453088;0;0;0;0;0;0;-1627006;0;-1537600
"29000109035";"COSTO EXCESO DE PERDIDA";"TOTAL";-2020085697;-1890241912;-2363720395;-2294582769;-2362680894;-2299868664;-2341716307;-2352077723;-2275940716;-2279145284;-2630535710;-2844081789;-2406887355;-2384802307;-2529047484;-2657794219;-2796196709;-2961921265;-2631304445;-2877891580;-2550602398;-2615753669;-2565704070;-3118410408;-2916742580
"29000109999";"SUBTOTAL";"TOTAL";-1513117322;-1341554491;-1151503933;-1776147058;-1591870186;-1680926236;-1646415178;-1627941287;-1569257130;-1565156717;-1975029726;-1680433728;-2096841347;-1871878330;-1203218076;-2130824119;-1958792958;-2493313329;-1955405968;-1863079282;-1469471425;-1689057652;-1844633040;-2450023327;-2381175095
"29000110005";"OTROS PRODUCTOS DE SEGUROS";"TOTAL";58037096;807299676;-865336772;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29000110010";"REMUNERACION DE ADMON DE COASEG";"TOTAL";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29000110015";"GTOS DE ADMON COASEG ACEPTADO";"TOTAL";-4543842;-11568770;-16523614;-12189787;-17829721;-12528384;-9053510;-5002250;-4843037;-4261420;-19947670;-9670300;-19049476;-8682098;-40355162;-52351900;-5030421;-25318618;-79194243;-39069536;-18743193;-45050069;-36532849;-25354579;-13922196
"29000110020";"PROV CTAS POR COBRAR ACTIVIDAD ASEG";"TOTAL";-28817928;-712536256;-148944430;10481520;-158623848;-5764763;253179042;97122817;-178001288;-934185828;-274479278;-172905673;-666548523;-413830057;-753682523;-219455804;-452392201;-78666260;-1100833893;1184234585;-818874556;751556255;-1456350264;2156908020;-107981225
"29000110025";"CTOS RIESGOS PROFESIONALES";"TOTAL";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29000110030";"CONTRIBUCIONES DE SEGUROS";"TOTAL";-82668496;-95471701;-93468240;-89354035;-92022933;-120934555;-87598338;-98869547;-103063790;-95192304;-100273658;-130104083;-95213214;-100150432;-112250469;-93424565;-117788910;-108026615;-91204732;-98996807;-111934600;-107365771;-101832539;-131090726;-102005364
"29000110035";"OTROS EGRESOS";"TOTAL";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29000110999";"SUBTOTAL";"TOTAL";-57993170;-12277051;-1124273056;-91062302;-268476502;-139227702;156527194;-6748980;-285908115;-1033639552;-394700606;-312680056;-780811213;-522662587;-906288154;-365232269;-575211532;-212011493;-1271232868;1046168242;-949552349;599140415;-1594715652;2000462715;-223908785
"29000111005";"ELIMINADA";"TOTAL";2045086122;1925653590;-3970739712;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29000111010";"ELIMINADA";"TOTAL";1229846433;1335696025;-2565542458;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29000111015";"GASTOS DE ADMINISTRACION DIRECTOS RAMO";"TOTAL";0;0;1031233704;397433784;362754106;401855939;355830405;534933865;404593308;412416477;464269187;462258376;350234376;394727763;472634587;394426614;418913492;798535721;377026537;2213021784;470573497;2021632124;671799089;156870522;361473210
"29000111020";"GASTOS DEPERSONAL DIRECTOS RAMO";"TOTAL";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29000111025";"GASTOS DE ADM INDIREC ASIGN A CADA  RAMO";"TOTAL";0;0;4782020434;1348324405;1845632719;1398697142;1691673977;1667851226;1394586063;1597554393;1644671992;1810044844;1897424784;1929642549;1993049181;1349137522;1782363828;1656254801;2059547712;2823817524;1414861795;2877746854;1996387550;2247787683;2679002591
"29000111030";"GASTOS DE PERSO INDI ASIGNAB A CADA RAMO";"TOTAL";0;0;3997026291;1297296960;1309229663;1205093787;1245332556;1154610135;1083228559;1225122735;1222916599;1129895778;1338300532;1675569834;1368591147;1330190082;1349876055;1384547919;1356614223;1222002696;1828199887;1364732627;1287941078;1331786529;1418539201
"29000111999";"SUBTOTAL";"TOTAL";3274932555;3261349615;3273998259;3043055149;3517616488;3005646868;3292836938;3357395226;2882407930;3235093605;3331857778;3402198998;3585959692;3999940146;3834274915;3073754218;3551153375;3839338441;3793188472;6258842004;3713635179;6264111605;3956127717;3736444734;4459015002
"29000112005";"REMUNERACION A FAVOR DE INTERMEDIA";"TOTAL";497502415;599887014;655672988;538663783;696110804;978321811;536511934;1021238587;871212392;858819442;878341158;1360690125;479886161;727993103;755479649;461615728;637946111;605821747;652092100;529470922;876032779;893022178;1621044124;140750272;739031776
"29000112010";"COMISIONES AFP";"TOTAL";0;0;23711622;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29000112015";"ELIMINADA";"TOTAL";6255094701;6849427920;-13104522621;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29000112020";"GASTOS EN TARIFACION";"TOTAL";0;0;176308152;78887247;81245765;77319872;80810662;77390350;67828400;75758933;80765077;83080565;78222776;73719643;77987468;60948029;94244545;101265042;89359936;97890182;95880495;95006221;99258331;97424692;104297692
"29000112025";"REMU POR USO DE RED Y A CANA DE COMERC";"TOTAL";0;0;20117225484;7252449649;7106541308;9229439588;7062915858;7370100023;8154912626;7754415817;8348244651;7495970520;6537191860;5743444787;9055518802;7084916750;8163444385;9250692597;6955928917;8398191924;9165870267;8896280810;8946460210;5727344562;6371581675
"29000112030";"PAPELERIA Y GASTOS DE ENTREGA";"TOTAL";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29000112999";"SUBTOTAL";"TOTAL";6752597116;7449314934;7868395625;7870000679;7883897877;10285081271;7680238454;8468728960;9093953418;8688994192;9307350886;8939741210;7095300797;6545157533;9888985919;7607480507;8895635041;9957779386;7697380953;9025553028;10137783541;9884309209;10666762665;5965519526;7214911143
"29000113999";"Ys Y-O GTOS NETOS REASEG, ADMIN Y PERSON";"TOTAL";-11598640163;-12064496091;-13418170873;-12780265188;-13261861053;-15110882077;-12462963376;-13460814453;-13831526593;-14522884066;-15008938996;-14335053992;-13558913049;-12939638596;-15832767064;-13177291113;-14980792906;-16502442649;-14717208261;-16101306072;-16270442494;-17238338051;-18062239074;-10151524872;-14279010025
"29000114999";"RESULTADO TECNICO";"TOTAL";1115284477;259970444;-3612220964;-1012489151;-2005492997;-4168026202;1775423252;-2092880482;-961420191;4040201192;1798684791;3009088570;-450337579;437612311;-3123618891;4245012079;2402669571;4437060227;5335142321;2972799778;7350174058;7486164566;6434754674;1788003790;1999448738
"29000115005";"ELIMINADA";"TOTAL";11680264723;12611605287;-24291870010;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29000115010";"OTRAS PROVISIONES";"TOTAL";0;0;0;0;0;-27876978;0;0;-44362681;3103525;2807919;10537747;0;0;-22554707;0;22554707;0;0;0;-492747;25407;467340;0;0
"29000115015";"Ys Y-O EGRESOS REPORTES PROG ESPEC";"TOTAL";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29000115020";"OTROS INGRESOS Y EGRESOS";"TOTAL";-348955643;-59137738;4849507362;8254435503;1032821039;1790677398;315547585;1039040334;972675358;-83922097;805299915;348488726;972406614;2704882792;1990719456;2091655102;740788940;752077910;465592640;522400828;467748047;1146735276;1750516599;-1155359983;1168753209
"29000115025";"ING REALI DE ACT V RAZ RESP LAS RES TECN";"TOTAL";0;0;35554039551;12727917739;12133711346;10998664731;11344521500;10665848860;8962532719;7402942993;8823983745;7114217220;8522257839;9881479958;12323249509;9801822160;8869901035;17271354982;8406767765;8224876948;6447712541;9075681661;5647413422;6027673321;10900328946
"29000115030";"ING CAUS ACT A CORT AMORT RESP RE TEC";"TOTAL";0;0;18608991282;6098157947;6636817647;10967397405;7301434459;6794663249;8577875004;12271952866;11717438109;6803078540;11488534245;8412355073;11226493736;7999746034;10289606537;9712671318;8340512628;7016334792;7356349056;7665203335;8364428635;7450717437;6573300668
"29000115035";"ING Y EGRE PORT DE INV DIF A RESER TECNI";"TOTAL";0;0;5793021730;3411814603;-2636765791;5373598894;-1252178209;4010883238;2853844265;-734005879;-887870182;2843829214;2355469958;1216569502;2132679883;15091935;1356943515;-2254816257;1108174854;2325732902;735610176;-357718168;1487451654;923327824;3346551720
"29000115040";"EGRE INVER DE LAS RESERNAS TECNICAS";"TOTAL";0;0;-17884246501;-7050209069;-2918049547;-10042979056;-5447671051;-9303958558;-8820120052;-7338561805;-12408632361;-7451040359;-8864315699;-9304046773;-8871009165;-4356035362;-4894284350;-8584962401;-9450908282;-6060616457;-4280067181;-5936649109;-5592197205;-6594844957;-8480738197
"29000115045";"OTROS GASTOS DE ADMIN Y PERS NO ASIG";"TOTAL";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29000115999";"SUBTOTAL";"TOTAL";11331309080;12552467549;22629443414;23442116723;14248534694;19059482394;12261654284;13206477123;12502444613;11521509603;8053027145;9669111088;14474352957;12911240552;18779578712;15552279869;16385510384;16896325552;8870139605;12028729013;10726859892;11593278402;11658080445;6651513642;13508196346
"29000116999";"UTILIDAD ANTES DE IMPUESTOS";"TOTAL";12446593557;12812437993;19017222450;22429627572;12243041697;14891456192;14037077536;11113596641;11541024422;15561710795;9851711936;12678199658;14024015378;13348852863;15655959821;19797291948;18788179955;21333385779;14205281926;15001528791;18077033950;19079442968;18092835119;8439517432;15507645084
"29000117999";"IMPTO DE RENTA Y COMPLEMENTARIOS";"TOTAL";2659368980;1643228200;3517907294;4215539113;2240365610;2849978884;2849357691;785986392;2584374986;4096945351;1703860193;2453935152;2355991631;2757117098;1387039520;3212754490;4433832147;4144280800;1975133389;2310545390;4545607974;4224098592;3473053011;-725547399;3103900018
